type,legacyId,track,challenge_duration,createdBy,updatedBy,day_of_year,challenge_prize,numOfSubmissions
0,30084859,Development,0,medium_freq_createdBy,high_freq_updatedBy,58,399.0,1
0,30084847,Development,10,medium_freq_createdBy,high_freq_updatedBy,57,750.0,1
1,30084839,Data Science,13,medium_freq_createdBy,high_freq_updatedBy,57,250.0,1
1,30084838,Development,9,medium_freq_createdBy,high_freq_updatedBy,57,1950.0,1
1,30084805,Development,8,medium_freq_createdBy,medium_freq_updatedBy,57,1800.0,1
1,30084802,Development,40,medium_freq_createdBy,high_freq_updatedBy,57,1800.0,1
0,30084799,Development,0,medium_freq_createdBy,high_freq_updatedBy,57,799.0,1
1,30084798,Development,7,high_freq_createdBy,high_freq_updatedBy,57,485.0,1
0,30084669,Development,10,high_freq_createdBy,high_freq_updatedBy,55,150.0,1
1,30084648,Quality Assurance,9,medium_freq_createdBy,high_freq_updatedBy,55,500.0,1
0,30084642,Development,1,high_freq_createdBy,high_freq_updatedBy,55,100.0,1
1,30084632,Development,8,high_freq_createdBy,high_freq_updatedBy,54,600.0,1
0,30084631,Development,0,medium_freq_createdBy,medium_freq_updatedBy,54,349.0,1
0,30084623,Development,10,high_freq_createdBy,high_freq_updatedBy,54,100.0,1
1,30084612,Development,7,high_freq_createdBy,high_freq_updatedBy,53,900.0,1
0,30084589,Development,5,medium_freq_createdBy,high_freq_updatedBy,53,800.0,1
0,30084573,Development,10,medium_freq_createdBy,high_freq_updatedBy,53,3250.0,1
0,30084572,Development,1,medium_freq_createdBy,high_freq_updatedBy,53,100.0,1
0,30084571,Development,1,medium_freq_createdBy,high_freq_updatedBy,53,875.0,1
0,30084570,Development,1,medium_freq_createdBy,high_freq_updatedBy,53,1375.0,1
0,30084569,Development,1,medium_freq_createdBy,high_freq_updatedBy,53,720.0,1
0,30084561,Development,2,high_freq_createdBy,medium_freq_updatedBy,53,100.0,1
0,30084560,Development,40,medium_freq_createdBy,high_freq_updatedBy,53,600.0,1
1,30084554,Development,5,high_freq_createdBy,high_freq_updatedBy,53,1700.0,1
1,30084548,Development,11,medium_freq_createdBy,high_freq_updatedBy,52,1800.0,1
1,30084535,Development,7,high_freq_createdBy,high_freq_updatedBy,52,2100.0,1
1,30084531,Development,7,medium_freq_createdBy,high_freq_updatedBy,52,1500.0,1
0,30084524,Development,2,medium_freq_createdBy,high_freq_updatedBy,52,150.0,1
0,30084447,Development,0,medium_freq_createdBy,high_freq_updatedBy,52,0.0,1
0,30084443,Development,0,medium_freq_createdBy,high_freq_updatedBy,52,7000.0,1
1,30084428,Development,6,medium_freq_createdBy,high_freq_updatedBy,52,2100.0,1
1,30084403,Development,6,medium_freq_createdBy,high_freq_updatedBy,52,9430.0,1
0,30084386,Development,3,medium_freq_createdBy,high_freq_updatedBy,51,150.0,1
0,30084273,Development,2,high_freq_createdBy,high_freq_updatedBy,51,100.0,1
0,30084272,Development,0,medium_freq_createdBy,high_freq_updatedBy,51,249.0,1
1,30084271,Development,14,medium_freq_createdBy,high_freq_updatedBy,51,1800.0,1
0,30084213,Development,40,low_freq_createdBy,high_freq_updatedBy,50,20.0,1
0,30084193,Development,2,medium_freq_createdBy,high_freq_updatedBy,50,2000.0,1
0,30084191,Development,10,medium_freq_createdBy,high_freq_updatedBy,50,4000.0,1
1,30084190,Development,7,medium_freq_createdBy,high_freq_updatedBy,50,2400.0,1
1,30084180,Development,2,medium_freq_createdBy,high_freq_updatedBy,50,1960.0,1
0,30084159,Development,2,medium_freq_createdBy,high_freq_updatedBy,50,2500.0,1
0,30084119,Development,0,medium_freq_createdBy,high_freq_updatedBy,50,1049.0,1
1,30084100,Development,10,high_freq_createdBy,high_freq_updatedBy,49,1500.0,1
0,30084057,Development,10,high_freq_createdBy,high_freq_updatedBy,49,150.0,1
0,30083990,Development,0,medium_freq_createdBy,high_freq_updatedBy,49,599.0,1
0,30083989,Development,0,medium_freq_createdBy,high_freq_updatedBy,49,499.0,1
1,30083988,Quality Assurance,5,high_freq_createdBy,medium_freq_updatedBy,49,250.0,1
0,30083986,Development,30,low_freq_createdBy,high_freq_updatedBy,48,45.0,1
0,30083985,Development,30,low_freq_createdBy,high_freq_updatedBy,48,45.0,1
0,30083918,Development,2,medium_freq_createdBy,high_freq_updatedBy,47,1200.0,1
1,30083917,Development,5,high_freq_createdBy,high_freq_updatedBy,47,900.0,1
0,30083916,Development,1,high_freq_createdBy,high_freq_updatedBy,47,65.0,1
1,30083911,Development,4,medium_freq_createdBy,high_freq_updatedBy,47,2.0,1
0,30083910,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,2500.0,1
0,30083909,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,2500.0,1
0,30083908,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,3000.0,1
0,30083907,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,4000.0,1
0,30083906,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,5000.0,1
0,30083905,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,10000.0,1
0,30083904,Development,1,medium_freq_createdBy,high_freq_updatedBy,47,25000.0,1
1,30083894,Design,14,medium_freq_createdBy,high_freq_updatedBy,46,400.0,1
0,30083891,Development,0,medium_freq_createdBy,low_freq_updatedBy,46,1000.0,1
0,30083876,Development,10,high_freq_createdBy,high_freq_updatedBy,46,500.0,1
1,30083862,Development,9,medium_freq_createdBy,high_freq_updatedBy,46,1800.0,1
1,30083847,Development,8,medium_freq_createdBy,high_freq_updatedBy,46,3000.0,1
0,30083786,Design,2,low_freq_createdBy,high_freq_updatedBy,46,800.0,1
1,30083768,Data Science,17,medium_freq_createdBy,high_freq_updatedBy,46,3400.0,1
1,30083766,Development,4,medium_freq_createdBy,high_freq_updatedBy,46,2.0,1
1,30083765,Development,4,medium_freq_createdBy,high_freq_updatedBy,46,2.0,1
1,30083764,Development,4,medium_freq_createdBy,high_freq_updatedBy,46,2.0,1
1,30083762,Development,4,medium_freq_createdBy,high_freq_updatedBy,46,2.0,1
1,30083761,Development,4,medium_freq_createdBy,high_freq_updatedBy,46,2.0,1
1,30083759,Development,5,high_freq_createdBy,medium_freq_updatedBy,45,1200.0,1
0,30083758,Development,2,high_freq_createdBy,high_freq_updatedBy,45,600.0,1
1,30083739,Development,3,medium_freq_createdBy,high_freq_updatedBy,45,900.0,1
0,30083737,Development,1,high_freq_createdBy,high_freq_updatedBy,45,150.0,1
1,30083736,Design,24,medium_freq_createdBy,high_freq_updatedBy,45,2750.0,1
1,30083698,Development,6,high_freq_createdBy,high_freq_updatedBy,45,2400.0,1
1,30083697,Data Science,21,low_freq_createdBy,high_freq_updatedBy,45,6200.0,1
1,30083670,Development,5,medium_freq_createdBy,high_freq_updatedBy,45,1500.0,1
1,30083663,Design,26,medium_freq_createdBy,high_freq_updatedBy,44,2000.0,1
1,30083661,Design,25,medium_freq_createdBy,high_freq_updatedBy,44,2750.0,1
0,30083642,Development,5,low_freq_createdBy,low_freq_updatedBy,44,0.0,1
0,30083578,Development,0,high_freq_createdBy,high_freq_updatedBy,44,100.0,1
1,30083527,Design,16,medium_freq_createdBy,high_freq_updatedBy,43,2000.0,1
1,30083524,Design,24,medium_freq_createdBy,high_freq_updatedBy,43,2750.0,1
0,30083523,Development,1,medium_freq_createdBy,high_freq_updatedBy,43,1500.0,1
0,30083519,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,20.0,1
0,30083518,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,155.0,1
0,30083517,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,30.0,1
0,30083516,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,15.0,1
0,30083515,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,50.0,1
0,30083514,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,40.0,1
0,30083513,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,30.0,1
0,30083512,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,25.0,1
0,30083510,Development,1,high_freq_createdBy,medium_freq_updatedBy,43,145.0,1
0,30083506,Development,0,high_freq_createdBy,high_freq_updatedBy,43,100.0,1
0,30083503,Development,1,high_freq_createdBy,high_freq_updatedBy,43,80.0,1
0,30083502,Design,0,medium_freq_createdBy,high_freq_updatedBy,43,300.0,1
0,30083501,Development,1,high_freq_createdBy,high_freq_updatedBy,43,80.0,1
0,30083482,Development,0,high_freq_createdBy,high_freq_updatedBy,43,100.0,1
1,30083470,Quality Assurance,4,low_freq_createdBy,low_freq_updatedBy,43,0.0,0
1,30083465,Data Science,13,medium_freq_createdBy,high_freq_updatedBy,43,250.0,1
0,30083437,Development,0,low_freq_createdBy,low_freq_updatedBy,43,1000.0,1
1,30083415,Development,6,high_freq_createdBy,medium_freq_updatedBy,43,1200.0,1
0,30083411,Development,0,medium_freq_createdBy,high_freq_updatedBy,43,599.0,1
0,30083383,Development,0,medium_freq_createdBy,high_freq_updatedBy,42,300.0,1
0,30083382,Development,0,medium_freq_createdBy,medium_freq_updatedBy,42,300.0,1
0,30083379,Development,8,medium_freq_createdBy,high_freq_updatedBy,42,270.0,1
0,30083378,Development,2,medium_freq_createdBy,high_freq_updatedBy,42,2125.0,1
0,30083376,Development,2,medium_freq_createdBy,high_freq_updatedBy,42,720.0,1
1,30083373,Development,13,medium_freq_createdBy,high_freq_updatedBy,42,2100.0,1
1,30083370,Development,9,medium_freq_createdBy,high_freq_updatedBy,42,1800.0,1
1,30083369,Quality Assurance,3,medium_freq_createdBy,medium_freq_updatedBy,42,750.0,1
1,30083368,Development,8,medium_freq_createdBy,high_freq_updatedBy,42,1800.0,1
1,30083367,Development,6,medium_freq_createdBy,high_freq_updatedBy,42,1800.0,1
0,30083366,Development,2,medium_freq_createdBy,high_freq_updatedBy,42,150.0,1
0,30083351,Development,10,high_freq_createdBy,high_freq_updatedBy,42,150.0,1
1,30083338,Development,18,medium_freq_createdBy,high_freq_updatedBy,42,100.0,1
1,30083329,Development,9,medium_freq_createdBy,high_freq_updatedBy,42,1500.0,1
1,30083325,Design,12,medium_freq_createdBy,high_freq_updatedBy,41,2000.0,1
1,30083323,Development,8,medium_freq_createdBy,high_freq_updatedBy,41,1200.0,1
1,30083318,Development,9,high_freq_createdBy,high_freq_updatedBy,40,1500.0,1
0,30083315,Development,10,high_freq_createdBy,high_freq_updatedBy,40,50.0,1
0,30083314,Development,1,high_freq_createdBy,high_freq_updatedBy,40,100.0,1
0,30083313,Development,4,high_freq_createdBy,high_freq_updatedBy,40,200.0,1
1,30083266,Quality Assurance,3,high_freq_createdBy,high_freq_updatedBy,40,1600.0,1
0,30083263,Development,2,medium_freq_createdBy,high_freq_updatedBy,39,750.0,1
0,30083258,Development,29,medium_freq_createdBy,medium_freq_updatedBy,39,3000.0,1
1,30083257,Data Science,40,medium_freq_createdBy,medium_freq_updatedBy,39,8750.0,1
0,30083238,Development,0,low_freq_createdBy,high_freq_updatedBy,39,50.0,1
0,30083236,Development,4,medium_freq_createdBy,high_freq_updatedBy,39,250.0,1
0,30083120,Development,2,medium_freq_createdBy,high_freq_updatedBy,39,150.0,1
1,30083108,Development,8,medium_freq_createdBy,high_freq_updatedBy,39,1950.0,1
1,30083093,Development,10,medium_freq_createdBy,high_freq_updatedBy,38,3000.0,1
0,30083089,Development,3,high_freq_createdBy,high_freq_updatedBy,38,450.0,1
0,30083047,Development,10,high_freq_createdBy,high_freq_updatedBy,38,300.0,1
0,30083046,Development,4,high_freq_createdBy,high_freq_updatedBy,38,150.0,1
0,30083032,Development,2,medium_freq_createdBy,high_freq_updatedBy,38,100.0,1
0,30083031,Development,14,high_freq_createdBy,high_freq_updatedBy,38,150.0,1
0,30083022,Development,10,high_freq_createdBy,medium_freq_updatedBy,38,2500.0,1
0,30083009,Development,0,medium_freq_createdBy,high_freq_updatedBy,37,399.0,1
0,30082942,Development,1,low_freq_createdBy,high_freq_updatedBy,37,150.0,1
0,30082922,Development,1,medium_freq_createdBy,high_freq_updatedBy,37,600.0,1
0,30082910,Development,10,medium_freq_createdBy,high_freq_updatedBy,37,149.0,1
0,30082901,Development,0,medium_freq_createdBy,high_freq_updatedBy,37,799.0,1
0,30082827,Development,0,medium_freq_createdBy,high_freq_updatedBy,36,10000.0,1
0,30082769,Development,0,medium_freq_createdBy,high_freq_updatedBy,36,100.0,1
0,30082759,Development,5,high_freq_createdBy,high_freq_updatedBy,36,150.0,1
0,30082593,Development,1,medium_freq_createdBy,high_freq_updatedBy,36,899.0,1
1,30082516,Development,8,high_freq_createdBy,high_freq_updatedBy,35,1200.0,1
1,30082515,Development,5,medium_freq_createdBy,high_freq_updatedBy,35,2264.0,1
1,30082506,Development,9,medium_freq_createdBy,high_freq_updatedBy,35,2100.0,1
1,30082505,Development,8,medium_freq_createdBy,high_freq_updatedBy,35,1350.0,1
0,30082495,Development,0,low_freq_createdBy,medium_freq_updatedBy,35,500.0,1
0,30082489,Development,2,medium_freq_createdBy,high_freq_updatedBy,35,1125.0,1
0,30082488,Development,1,medium_freq_createdBy,high_freq_updatedBy,35,270.0,1
0,30082487,Development,2,medium_freq_createdBy,high_freq_updatedBy,35,720.0,1
0,30082486,Development,2,medium_freq_createdBy,high_freq_updatedBy,35,1000.0,1
0,30082484,Development,0,high_freq_createdBy,high_freq_updatedBy,35,150.0,1
0,30082443,Development,1,high_freq_createdBy,high_freq_updatedBy,35,450.0,1
0,30082437,Development,0,medium_freq_createdBy,high_freq_updatedBy,35,60.0,1
0,30082425,Development,10,high_freq_createdBy,high_freq_updatedBy,34,100.0,1
1,30082423,Design,29,medium_freq_createdBy,high_freq_updatedBy,34,2750.0,1
0,30082422,Development,10,medium_freq_createdBy,high_freq_updatedBy,34,600.0,1
1,30082421,Development,12,medium_freq_createdBy,high_freq_updatedBy,34,2550.0,1
1,30082398,Development,9,high_freq_createdBy,high_freq_updatedBy,33,1800.0,1
1,30082378,Development,8,medium_freq_createdBy,high_freq_updatedBy,33,3600.0,1
1,30082341,Development,15,medium_freq_createdBy,medium_freq_updatedBy,32,3500.0,1
0,30082325,Development,2,high_freq_createdBy,high_freq_updatedBy,32,150.0,1
0,30082305,Development,2,medium_freq_createdBy,high_freq_updatedBy,32,400.0,1
0,30082304,Development,0,medium_freq_createdBy,high_freq_updatedBy,32,2500.0,1
1,30082237,Development,12,medium_freq_createdBy,high_freq_updatedBy,31,450.0,1
1,30082115,Development,7,medium_freq_createdBy,high_freq_updatedBy,31,1950.0,1
1,30082013,Development,8,high_freq_createdBy,high_freq_updatedBy,31,1500.0,1
1,30081968,Development,7,medium_freq_createdBy,high_freq_updatedBy,30,1950.0,1
1,30081780,Development,5,medium_freq_createdBy,high_freq_updatedBy,29,640.0,1
1,30081618,Development,9,high_freq_createdBy,high_freq_updatedBy,29,3000.0,1
1,30081564,Development,8,high_freq_createdBy,high_freq_updatedBy,29,1500.0,1
0,30081357,Development,11,high_freq_createdBy,high_freq_updatedBy,29,350.0,1
0,30081348,Development,2,medium_freq_createdBy,high_freq_updatedBy,29,200.0,1
0,30081347,Development,2,medium_freq_createdBy,high_freq_updatedBy,29,100.0,1
0,30081346,Development,10,medium_freq_createdBy,high_freq_updatedBy,29,270.0,1
0,30081345,Development,2,medium_freq_createdBy,high_freq_updatedBy,29,720.0,1
0,30081344,Development,2,medium_freq_createdBy,high_freq_updatedBy,29,1975.0,1
0,30081343,Development,7,medium_freq_createdBy,high_freq_updatedBy,29,200.0,1
1,30081339,Development,5,medium_freq_createdBy,high_freq_updatedBy,29,8999.75,1
0,30081305,Development,0,medium_freq_createdBy,high_freq_updatedBy,29,999.0,1
1,30081256,Data Science,13,medium_freq_createdBy,high_freq_updatedBy,29,250.0,1
0,30081236,Development,0,medium_freq_createdBy,high_freq_updatedBy,29,2500.0,1
1,30081096,Development,10,medium_freq_createdBy,high_freq_updatedBy,28,1800.0,1
0,30081001,Development,0,medium_freq_createdBy,high_freq_updatedBy,28,2500.0,1
0,30080988,Development,2,medium_freq_createdBy,high_freq_updatedBy,28,100.0,1
1,30080984,Development,17,medium_freq_createdBy,medium_freq_updatedBy,28,2000.0,1
0,30080968,Development,14,medium_freq_createdBy,high_freq_updatedBy,28,400.0,1
1,30080869,Development,8,medium_freq_createdBy,medium_freq_updatedBy,26,3.0,1
1,30080868,Development,5,medium_freq_createdBy,high_freq_updatedBy,26,595.0,1
1,30080839,Development,5,medium_freq_createdBy,low_freq_updatedBy,26,300.0,1
1,30080824,Design,12,medium_freq_createdBy,high_freq_updatedBy,25,2750.0,1
1,30080823,Development,6,medium_freq_createdBy,high_freq_updatedBy,25,0.0,1
1,30080777,Development,9,high_freq_createdBy,high_freq_updatedBy,25,2100.0,1
0,30080704,Development,0,medium_freq_createdBy,high_freq_updatedBy,25,1000.0,1
0,30080550,Development,2,medium_freq_createdBy,high_freq_updatedBy,24,200.0,1
0,30080549,Development,10,medium_freq_createdBy,high_freq_updatedBy,24,200.0,1
0,30080548,Development,2,medium_freq_createdBy,high_freq_updatedBy,24,200.0,1
0,30080547,Development,2,medium_freq_createdBy,high_freq_updatedBy,24,2000.0,1
0,30080544,Development,9,medium_freq_createdBy,high_freq_updatedBy,24,1000.0,1
0,30080537,Development,3,high_freq_createdBy,high_freq_updatedBy,24,200.0,1
0,30080518,Development,0,medium_freq_createdBy,high_freq_updatedBy,24,2000.0,1
0,30080400,Development,11,medium_freq_createdBy,high_freq_updatedBy,23,400.0,1
0,30080262,Development,0,medium_freq_createdBy,high_freq_updatedBy,23,99.0,1
0,30079984,Development,3,medium_freq_createdBy,high_freq_updatedBy,22,200.0,1
0,30079983,Development,10,medium_freq_createdBy,high_freq_updatedBy,22,200.0,1
0,30079982,Development,3,medium_freq_createdBy,high_freq_updatedBy,22,200.0,1
1,30079880,Development,8,high_freq_createdBy,medium_freq_updatedBy,22,515.0,1
1,30079878,Design,20,medium_freq_createdBy,high_freq_updatedBy,22,2750.0,1
0,30079859,Development,6,medium_freq_createdBy,high_freq_updatedBy,21,450.0,1
0,30079858,Development,1,medium_freq_createdBy,high_freq_updatedBy,21,250.0,1
0,30079856,Development,1,medium_freq_createdBy,high_freq_updatedBy,21,200.0,1
1,30079854,Development,5,medium_freq_createdBy,high_freq_updatedBy,21,2066.0,1
0,30079848,Development,2,high_freq_createdBy,high_freq_updatedBy,21,500.0,1
1,30079846,Development,5,low_freq_createdBy,high_freq_updatedBy,21,600.0,1
1,30079819,Development,5,high_freq_createdBy,medium_freq_updatedBy,21,200.0,1
1,30079818,Development,5,medium_freq_createdBy,high_freq_updatedBy,21,2898.75,1
0,30079817,Development,2,medium_freq_createdBy,high_freq_updatedBy,21,270.0,1
0,30079816,Development,2,medium_freq_createdBy,high_freq_updatedBy,21,1975.0,1
0,30079815,Development,2,medium_freq_createdBy,high_freq_updatedBy,21,720.0,1
0,30079794,Development,1,high_freq_createdBy,high_freq_updatedBy,20,400.0,1
1,30079791,Data Science,24,medium_freq_createdBy,high_freq_updatedBy,20,3000.0,1
1,30079789,Development,6,medium_freq_createdBy,high_freq_updatedBy,20,1800.0,1
0,30079754,Development,2,high_freq_createdBy,high_freq_updatedBy,19,200.0,1
0,30079753,Development,13,medium_freq_createdBy,high_freq_updatedBy,19,1000.0,1
1,30079727,Development,7,high_freq_createdBy,medium_freq_updatedBy,18,1500.0,1
1,30079724,Design,12,medium_freq_createdBy,high_freq_updatedBy,18,2000.0,1
1,30079715,Design,16,medium_freq_createdBy,high_freq_updatedBy,18,2750.0,1
0,30079624,Development,3,medium_freq_createdBy,low_freq_updatedBy,18,0.0,0
1,30079619,Quality Assurance,4,high_freq_createdBy,medium_freq_updatedBy,18,750.0,1
1,30079615,Development,7,high_freq_createdBy,high_freq_updatedBy,17,1500.0,1
0,30079613,Development,1,medium_freq_createdBy,high_freq_updatedBy,17,400.0,1
0,30079609,Development,1,medium_freq_createdBy,high_freq_updatedBy,17,40.0,1
0,30079598,Development,0,medium_freq_createdBy,high_freq_updatedBy,17,400.0,1
0,30079562,Development,1,high_freq_createdBy,high_freq_updatedBy,17,200.0,1
0,30079560,Development,1,high_freq_createdBy,high_freq_updatedBy,17,200.0,1
1,30079511,Design,26,low_freq_createdBy,high_freq_updatedBy,17,1000.0,1
1,30079486,Data Science,39,medium_freq_createdBy,high_freq_updatedBy,16,3900.0,1
1,30079467,Development,17,medium_freq_createdBy,medium_freq_updatedBy,16,0.0,1
0,30079465,Development,2,medium_freq_createdBy,high_freq_updatedBy,16,1090.0,1
0,30079464,Development,2,medium_freq_createdBy,high_freq_updatedBy,16,1225.0,1
0,30079463,Development,2,medium_freq_createdBy,high_freq_updatedBy,16,720.0,1
1,30079446,Development,9,medium_freq_createdBy,high_freq_updatedBy,16,1500.0,1
0,30079441,Development,1,medium_freq_createdBy,high_freq_updatedBy,16,100.0,1
0,30079440,Development,1,medium_freq_createdBy,high_freq_updatedBy,16,100.0,1
0,30079437,Development,0,medium_freq_createdBy,high_freq_updatedBy,16,100.0,1
0,30079435,Development,2,medium_freq_createdBy,high_freq_updatedBy,16,100.0,1
0,30079434,Development,2,medium_freq_createdBy,high_freq_updatedBy,16,100.0,1
1,30079291,Development,9,medium_freq_createdBy,medium_freq_updatedBy,15,1200.0,1
1,30079290,Quality Assurance,6,medium_freq_createdBy,high_freq_updatedBy,15,400.0,1
1,30079282,Design,30,medium_freq_createdBy,high_freq_updatedBy,15,2750.0,1
1,30079281,Development,11,medium_freq_createdBy,high_freq_updatedBy,15,1200.0,1
0,30079213,Development,1,medium_freq_createdBy,high_freq_updatedBy,15,300.0,1
1,30079188,Development,9,medium_freq_createdBy,high_freq_updatedBy,14,3000.0,1
0,30079183,Development,10,medium_freq_createdBy,high_freq_updatedBy,14,400.0,1
0,30079182,Development,6,medium_freq_createdBy,high_freq_updatedBy,14,400.0,1
0,30079181,Development,30,medium_freq_createdBy,high_freq_updatedBy,14,3750.0,1
0,30079180,Development,13,medium_freq_createdBy,high_freq_updatedBy,14,3000.0,1
1,30079176,Development,7,high_freq_createdBy,medium_freq_updatedBy,14,1200.0,1
1,30079143,Development,2,medium_freq_createdBy,medium_freq_updatedBy,14,1800.0,1
0,30079037,Development,1,low_freq_createdBy,high_freq_updatedBy,11,4680.0,1
1,30079036,Development,2,medium_freq_createdBy,medium_freq_updatedBy,11,2220.0,1
1,30079031,Development,8,high_freq_createdBy,high_freq_updatedBy,11,900.0,1
1,30079030,Development,8,high_freq_createdBy,high_freq_updatedBy,11,900.0,1
1,30079028,Development,5,high_freq_createdBy,high_freq_updatedBy,11,600.0,1
1,30078965,Development,7,high_freq_createdBy,high_freq_updatedBy,11,1800.0,1
0,30078956,Development,0,medium_freq_createdBy,high_freq_updatedBy,11,59.0,1
0,30078939,Development,0,medium_freq_createdBy,high_freq_updatedBy,10,5056.71,1
1,30078926,Development,8,high_freq_createdBy,high_freq_updatedBy,10,1200.0,1
1,30078924,Development,8,high_freq_createdBy,high_freq_updatedBy,10,600.0,1
1,30078921,Development,4,high_freq_createdBy,medium_freq_updatedBy,10,450.0,1
0,30078844,Development,1,medium_freq_createdBy,high_freq_updatedBy,9,300.0,1
1,30078767,Development,5,low_freq_createdBy,high_freq_updatedBy,9,450.0,1
0,30078746,Development,2,medium_freq_createdBy,high_freq_updatedBy,9,400.0,1
0,30078674,Development,10,medium_freq_createdBy,high_freq_updatedBy,9,300.0,1
0,30078642,Development,0,medium_freq_createdBy,high_freq_updatedBy,8,150.0,1
0,30078640,Development,0,medium_freq_createdBy,high_freq_updatedBy,8,3500.0,1
1,30078638,Development,8,medium_freq_createdBy,high_freq_updatedBy,8,2400.0,1
0,30078635,Development,10,medium_freq_createdBy,high_freq_updatedBy,8,200.0,1
0,30078634,Development,1,medium_freq_createdBy,high_freq_updatedBy,8,200.0,1
1,30078612,Development,9,medium_freq_createdBy,high_freq_updatedBy,8,1650.0,1
1,30078609,Development,10,medium_freq_createdBy,high_freq_updatedBy,8,1800.0,1
1,30078607,Development,9,medium_freq_createdBy,high_freq_updatedBy,8,1950.0,1
1,30078588,Development,6,high_freq_createdBy,high_freq_updatedBy,7,600.0,1
1,30078581,Design,34,medium_freq_createdBy,high_freq_updatedBy,7,2750.0,1
0,30078578,Development,0,medium_freq_createdBy,high_freq_updatedBy,7,600.0,1
0,30078577,Development,2,medium_freq_createdBy,high_freq_updatedBy,7,2000.0,1
0,30078576,Development,0,medium_freq_createdBy,high_freq_updatedBy,7,1000.0,1
0,30078575,Development,2,medium_freq_createdBy,high_freq_updatedBy,7,1000.0,1
0,30078560,Development,4,medium_freq_createdBy,high_freq_updatedBy,7,150.0,1
0,30078559,Development,4,medium_freq_createdBy,high_freq_updatedBy,7,150.0,1
0,30078557,Development,2,medium_freq_createdBy,high_freq_updatedBy,7,150.0,1
0,30078556,Development,2,medium_freq_createdBy,high_freq_updatedBy,7,150.0,1
0,30078550,Development,0,high_freq_createdBy,high_freq_updatedBy,7,100.0,1
1,30078540,Development,8,high_freq_createdBy,high_freq_updatedBy,6,1500.0,1
1,30078522,Development,2,medium_freq_createdBy,high_freq_updatedBy,6,3955.0,1
1,30078508,Data Science,16,medium_freq_createdBy,medium_freq_updatedBy,5,3500.0,1
0,30078495,Development,2,medium_freq_createdBy,high_freq_updatedBy,5,400.0,1
1,30078468,Development,20,medium_freq_createdBy,medium_freq_updatedBy,4,3000.0,1
0,30078466,Development,2,medium_freq_createdBy,high_freq_updatedBy,4,720.0,1
0,30078465,Development,2,medium_freq_createdBy,high_freq_updatedBy,4,2125.0,1
1,30078432,Development,6,medium_freq_createdBy,high_freq_updatedBy,4,1200.0,1
1,30078426,Design,23,medium_freq_createdBy,high_freq_updatedBy,3,2000.0,1
0,30078217,Development,0,medium_freq_createdBy,high_freq_updatedBy,3,10000.0,1
1,30078212,Design,31,medium_freq_createdBy,high_freq_updatedBy,3,2000.0,1
1,30078203,Development,11,medium_freq_createdBy,high_freq_updatedBy,3,1800.0,1
1,30078202,Development,10,medium_freq_createdBy,high_freq_updatedBy,3,1800.0,1
1,30078185,Development,5,medium_freq_createdBy,high_freq_updatedBy,2,4340.0,1
1,30078178,Development,8,medium_freq_createdBy,high_freq_updatedBy,2,1800.0,1
1,30078164,Development,4,high_freq_createdBy,high_freq_updatedBy,2,600.0,1
0,30078144,Development,1,medium_freq_createdBy,high_freq_updatedBy,1,400.0,1
0,30078116,Development,10,medium_freq_createdBy,high_freq_updatedBy,365,400.0,1
0,30078115,Development,9,medium_freq_createdBy,high_freq_updatedBy,365,400.0,1
0,30078089,Development,9,medium_freq_createdBy,high_freq_updatedBy,363,300.0,1
1,30078088,Development,6,high_freq_createdBy,high_freq_updatedBy,363,1500.0,1
1,30078067,Data Science,13,medium_freq_createdBy,medium_freq_updatedBy,362,3500.0,1
0,30077924,Development,0,medium_freq_createdBy,high_freq_updatedBy,361,5000.0,1
0,30077909,Development,10,medium_freq_createdBy,high_freq_updatedBy,361,100.0,1
0,30077904,Development,26,medium_freq_createdBy,high_freq_updatedBy,361,3500.0,1
0,30077900,Development,2,medium_freq_createdBy,medium_freq_updatedBy,361,300.0,1
0,30077887,Development,11,high_freq_createdBy,high_freq_updatedBy,360,150.0,1
0,30077850,Development,9,high_freq_createdBy,high_freq_updatedBy,359,200.0,1
1,30077774,Development,9,medium_freq_createdBy,high_freq_updatedBy,358,3920.0,1
0,30077766,Development,17,high_freq_createdBy,high_freq_updatedBy,357,200.0,1
0,30077742,Development,2,medium_freq_createdBy,medium_freq_updatedBy,356,400.0,1
1,30077739,Development,8,medium_freq_createdBy,high_freq_updatedBy,356,1500.0,1
1,30077698,Design,9,medium_freq_createdBy,high_freq_updatedBy,355,2750.0,1
1,30077697,Development,7,high_freq_createdBy,high_freq_updatedBy,355,750.0,1
